Asia/Riyadh,Open,High,Low,Close,Volume
2026-06-05T11:15:00+03:00,1.16397,1.16399,1.1639,1.1639,64350000
2026-06-05T11:16:00+03:00,1.16391,1.16391,1.16382,1.16386,68400000
2026-06-05T11:17:00+03:00,1.16383,1.16384,1.16373,1.1638,54000000
2026-06-05T11:18:00+03:00,1.16381,1.1639,1.16381,1.1639,44100000
2026-06-05T11:19:00+03:00,1.1639,1.164,1.16387,1.16397,93600000
2026-06-05T11:20:00+03:00,1.16397,1.16397,1.16376,1.16376,74700000
2026-06-05T11:21:00+03:00,1.16378,1.16385,1.16371,1.1638,79650000
2026-06-05T11:22:00+03:00,1.16382,1.16383,1.16373,1.16378,53100000
2026-06-05T11:23:00+03:00,1.16379,1.1638,1.16372,1.16379,89100000
2026-06-05T11:24:00+03:00,1.16377,1.16393,1.16376,1.1639,138150000
2026-06-05T11:25:00+03:00,1.16391,1.16391,1.16377,1.16386,82350000
2026-06-05T11:26:00+03:00,1.16383,1.16386,1.16377,1.16385,104850000
2026-06-05T11:27:00+03:00,1.16386,1.16386,1.16372,1.16374,85500000
2026-06-05T11:28:00+03:00,1.16375,1.16377,1.16373,1.16373,18900000
2026-06-05T11:29:00+03:00,1.16373,1.16382,1.16366,1.1638,110250000
2026-06-05T11:30:00+03:00,1.1638,1.16392,1.16374,1.16384,113400000
2026-06-05T11:31:00+03:00,1.16383,1.1639,1.16378,1.16387,68400000
2026-06-05T11:32:00+03:00,1.16386,1.16386,1.16371,1.1638,71550000
2026-06-05T11:33:00+03:00,1.1638,1.1638,1.16375,1.16375,15300000
2026-06-05T11:34:00+03:00,1.16374,1.16377,1.16368,1.16374,65700000
2026-06-05T11:35:00+03:00,1.16374,1.16388,1.16373,1.16383,59400000
2026-06-05T11:36:00+03:00,1.16382,1.16386,1.1638,1.16383,49950000
2026-06-05T11:37:00+03:00,1.16384,1.16388,1.1638,1.16381,36900000
2026-06-05T11:38:00+03:00,1.16381,1.16386,1.16381,1.16385,26100000
2026-06-05T11:39:00+03:00,1.16386,1.16398,1.16384,1.16391,69210000
2026-06-05T11:40:00+03:00,1.16392,1.16393,1.16386,1.16387,46800000
2026-06-05T11:41:00+03:00,1.16387,1.16391,1.16383,1.16385,53100000
2026-06-05T11:42:00+03:00,1.16388,1.16388,1.16377,1.16387,46350000
2026-06-05T11:43:00+03:00,1.16387,1.16392,1.16385,1.1639,34200000
2026-06-05T11:44:00+03:00,1.1639,1.16392,1.16379,1.16381,18900000
2026-06-05T11:45:00+03:00,1.16381,1.1639,1.16381,1.16389,59400000
2026-06-05T11:46:00+03:00,1.1639,1.16392,1.16377,1.16381,44100000
2026-06-05T11:47:00+03:00,1.16383,1.1639,1.16375,1.16375,49500000
2026-06-05T11:48:00+03:00,1.16375,1.16376,1.16371,1.16376,38700000
2026-06-05T11:49:00+03:00,1.16372,1.16378,1.16371,1.16376,33300000
2026-06-05T11:50:00+03:00,1.16376,1.16383,1.16374,1.1638,27900000
2026-06-05T11:51:00+03:00,1.16378,1.16382,1.16378,1.16382,39600000
2026-06-05T11:52:00+03:00,1.16382,1.16388,1.16378,1.16378,50400000
2026-06-05T11:53:00+03:00,1.16379,1.16381,1.16372,1.16372,61200000
2026-06-05T11:54:00+03:00,1.16371,1.16376,1.16369,1.16375,56250000
2026-06-05T11:55:00+03:00,1.16375,1.1638,1.16369,1.16374,57600000
2026-06-05T11:56:00+03:00,1.16373,1.16374,1.16371,1.16372,29700000
2026-06-05T11:57:00+03:00,1.16372,1.16379,1.16366,1.16379,46800000
2026-06-05T11:58:00+03:00,1.16378,1.16378,1.16369,1.16369,21600000
2026-06-05T11:59:00+03:00,1.1637,1.16371,1.16366,1.1637,42300000
2026-06-05T12:00:00+03:00,1.16368,1.16369,1.16349,1.1635,78750000
2026-06-05T12:01:00+03:00,1.16352,1.16355,1.16348,1.16351,89100000
2026-06-05T12:02:00+03:00,1.16352,1.16372,1.16352,1.16371,77850000
2026-06-05T12:03:00+03:00,1.16371,1.16382,1.16371,1.16382,71080000
2026-06-05T12:04:00+03:00,1.16381,1.16385,1.16369,1.16371,66150000
2026-06-05T12:05:00+03:00,1.16368,1.16386,1.16368,1.16386,60750000
2026-06-05T12:06:00+03:00,1.16387,1.16387,1.16376,1.16385,80100000
2026-06-05T12:07:00+03:00,1.16385,1.16391,1.16383,1.1639,60300000
2026-06-05T12:08:00+03:00,1.16391,1.16398,1.16388,1.16396,98100000
2026-06-05T12:09:00+03:00,1.16397,1.16402,1.16396,1.16401,55800000
2026-06-05T12:10:00+03:00,1.16402,1.16403,1.16391,1.16401,84150000
2026-06-05T12:11:00+03:00,1.16402,1.16402,1.16391,1.16394,61650000
2026-06-05T12:12:00+03:00,1.16395,1.16402,1.16392,1.164,24750000
2026-06-05T12:13:00+03:00,1.16401,1.1644,1.16401,1.16436,421320000
2026-06-05T12:14:00+03:00,1.16435,1.1644,1.16417,1.16423,281250000
2026-06-05T12:15:00+03:00,1.16424,1.16428,1.16417,1.1642,114300000
2026-06-05T12:16:00+03:00,1.16421,1.16423,1.16416,1.16423,75600000
2026-06-05T12:17:00+03:00,1.16424,1.16426,1.16412,1.16416,62550000
2026-06-05T12:18:00+03:00,1.16415,1.16415,1.16408,1.1641,79650000
2026-06-05T12:19:00+03:00,1.16411,1.16417,1.16407,1.16411,52650000
2026-06-05T12:20:00+03:00,1.1641,1.16414,1.16408,1.16413,76500000
2026-06-05T12:21:00+03:00,1.16412,1.16437,1.1641,1.16435,68260000
2026-06-05T12:22:00+03:00,1.16436,1.16445,1.1643,1.16443,58050000
2026-06-05T12:23:00+03:00,1.16444,1.16445,1.1643,1.16432,76950000
2026-06-05T12:24:00+03:00,1.16431,1.16433,1.16426,1.16428,64350000
2026-06-05T12:25:00+03:00,1.16429,1.16429,1.16415,1.16417,61200000
2026-06-05T12:26:00+03:00,1.16415,1.16416,1.16406,1.16411,36000000
2026-06-05T12:27:00+03:00,1.16412,1.16413,1.16407,1.16407,29700000
2026-06-05T12:28:00+03:00,1.16408,1.16409,1.16396,1.164,52650000
2026-06-05T12:29:00+03:00,1.16398,1.16402,1.16395,1.16397,38700000
2026-06-05T12:30:00+03:00,1.16396,1.16406,1.16396,1.16406,25200000
2026-06-05T12:31:00+03:00,1.16403,1.16403,1.16392,1.16392,31500000
2026-06-05T12:32:00+03:00,1.16392,1.16394,1.16388,1.16393,31050000
2026-06-05T12:33:00+03:00,1.16393,1.16398,1.16386,1.16387,46350000
2026-06-05T12:34:00+03:00,1.16386,1.16398,1.16385,1.16385,47470000
2026-06-05T12:35:00+03:00,1.16387,1.16391,1.16385,1.16391,28800000
2026-06-05T12:36:00+03:00,1.16392,1.16392,1.16387,1.16392,23400000
2026-06-05T12:37:00+03:00,1.16393,1.16395,1.16385,1.16391,40500000
2026-06-05T12:38:00+03:00,1.16393,1.16399,1.16392,1.16397,36000000
2026-06-05T12:39:00+03:00,1.16399,1.16401,1.16389,1.16391,27900000
2026-06-05T12:40:00+03:00,1.16392,1.16392,1.16385,1.16391,40950000
2026-06-05T12:41:00+03:00,1.16388,1.16391,1.16386,1.16386,25200000
2026-06-05T12:42:00+03:00,1.16387,1.16387,1.16378,1.16379,30510000
2026-06-05T12:43:00+03:00,1.16379,1.16389,1.16379,1.16388,14170000
2026-06-05T12:44:00+03:00,1.16387,1.16387,1.16387,1.16387,900000
2026-06-05T12:45:00+03:00,1.16388,1.16389,1.16382,1.16386,29700000
2026-06-05T12:46:00+03:00,1.16386,1.16394,1.16386,1.16393,23850000
2026-06-05T12:47:00+03:00,1.16393,1.16397,1.16392,1.16395,26100000
2026-06-05T12:48:00+03:00,1.16395,1.16395,1.1639,1.16391,14400000
2026-06-05T12:49:00+03:00,1.16391,1.16393,1.16389,1.16391,14400000
2026-06-05T12:50:00+03:00,1.16391,1.16392,1.16382,1.16382,19800000
2026-06-05T12:51:00+03:00,1.1638,1.16381,1.16374,1.16378,22950000
2026-06-05T12:52:00+03:00,1.16379,1.16384,1.16377,1.16381,31050000
